Date,6473_Qm,6473_Qs,6456_Qm,6456_Qs,6479_Qm,6479_Qs,6491_Qm,6491_Qs,6490_Qm,6490_Qs,6497_Qm,6497_Qs,6487_Qm,6487_Qs,6551_Qm,6551_Qs,6478_Qm,6478_Qs,6564_Qm,6564_Qs,6488_Qm,6488_Qs
20070915,-99.000,953.697,-99.000,283.495,-99.000,196.143,105.000,88.544,-99.000,49.956,-99.000,67.205,-99.000,21.624,-99.000,14.362,-99.000,3.299,-99.000,40.666,-99.000,7.538
20070916,-99.000,920.629,-99.000,312.046,-99.000,185.856,105.000,78.808,-99.000,49.793,-99.000,60.582,-99.000,24.219,-99.000,55.426,-99.000,22.119,-99.000,45.336,-99.000,8.986
20070917,-99.000,876.179,-99.000,307.526,-99.000,164.382,98.000,64.490,-99.000,42.798,-99.000,52.354,-99.000,20.804,-99.000,38.690,-99.000,12.547,-99.000,35.931,-99.000,7.167
20070918,-99.000,822.781,-99.000,298.173,-99.000,176.168,94.400,49.737,-99.000,41.790,-99.000,44.406,-99.000,15.830,-99.000,23.530,-99.000,7.773,-99.000,40.559,-99.000,5.019
20070919,-99.000,799.953,-99.000,569.884,-99.000,334.863,90.800,45.681,-99.000,70.038,-99.000,39.477,-99.000,28.017,-99.000,171.413,-99.000,87.266,-99.000,75.444,-99.000,10.975
20070920,-99.000,832.545,-99.000,692.209,-99.000,412.048,83.600,38.501,-99.000,71.135,-99.000,33.456,-99.000,26.593,-99.000,109.979,-99.000,45.701,-99.000,65.182,-99.000,9.371
20070921,-99.000,896.735,-99.000,610.700,-99.000,374.509,78.300,31.322,-99.000,57.220,-99.000,28.087,-99.000,22.681,-99.000,53.670,-99.000,19.219,-99.000,47.735,-99.000,7.643
20070922,-99.000,929.615,-99.000,455.353,-99.000,288.547,75.000,22.423,-99.000,39.821,-99.000,22.698,-99.000,16.715,-99.000,23.111,-99.000,5.928,-99.000,30.486,-99.000,5.093
20070923,-99.000,894.287,-99.000,316.624,-99.000,206.004,68.400,14.370,-99.000,25.810,-99.000,18.141,-99.000,11.637,-99.000,10.607,-99.000,2.214,-99.000,18.224,-99.000,3.136
20070924,-99.000,852.963,-99.000,228.376,-99.000,148.416,63.400,46.157,-99.000,35.371,-99.000,36.517,-99.000,22.687,-99.000,9.012,-99.000,3.057,-99.000,35.014,-99.000,9.528
20070925,-99.000,823.927,-99.000,164.957,-99.000,105.156,61.000,76.791,-99.000,37.912,-99.000,44.724,-99.000,24.680,-99.000,6.273,-99.000,2.235,-99.000,32.943,-99.000,9.700
20070926,-99.000,794.072,-99.000,117.968,-99.000,73.097,68.400,79.924,-99.000,31.605,-99.000,45.365,-99.000,20.984,-99.000,5.664,-99.000,2.224,-99.000,24.150,-99.000,7.697
20070927,-99.000,792.162,-99.000,297.614,-99.000,141.448,76.700,111.346,-99.000,62.786,-99.000,58.303,-99.000,39.973,-99.000,162.164,-99.000,66.172,-99.000,67.445,-99.000,17.104
20070928,-99.000,846.558,-99.000,541.860,-99.000,238.145,81.800,115.944,-99.000,76.280,-99.000,58.902,-99.000,42.424,-99.000,201.578,-99.000,70.493,-99.000,70.649,-99.000,16.723
20070929,-99.000,937.865,-99.000,550.804,-99.000,259.161,83.600,98.821,-99.000,64.368,-99.000,52.427,-99.000,34.960,-99.000,103.098,-99.000,32.472,-99.000,52.917,-99.000,12.867
20070930,-99.000,1005.730,-99.000,441.432,-99.000,225.138,92.600,77.711,-99.000,49.118,-99.000,45.018,-99.000,28.731,-99.000,48.256,-99.000,14.885,-99.000,38.557,-99.000,10.189
20071001,-99.000,998.883,-99.000,314.590,-99.000,171.094,83.600,57.333,-99.000,33.942,-99.000,37.333,-99.000,21.523,-99.000,20.894,-99.000,4.938,-99.000,24.588,-99.000,7.113
20071002,-99.000,917.178,-99.000,213.650,-99.000,121.004,68.400,40.219,-99.000,21.737,-99.000,30.271,-99.000,15.232,-99.000,9.737,-99.000,1.943,-99.000,14.191,-99.000,4.594
20071003,-99.000,794.564,-99.000,144.502,-99.000,82.989,59.800,26.776,-99.000,13.367,-99.000,24.078,-99.000,10.591,-99.000,5.771,-99.000,1.264,-99.000,7.769,-99.000,2.864
20071004,-99.000,663.764,-99.000,97.689,-99.000,55.927,56.300,18.013,-99.000,8.054,-99.000,19.324,-99.000,6.711,-99.000,3.472,-99.000,.721,-99.000,4.084,-99.000,1.407
20071005,-99.000,543.743,-99.000,66.481,-99.000,37.730,53.900,11.633,-99.000,4.951,-99.000,14.946,-99.000,3.956,-99.000,2.261,-99.000,.456,-99.000,2.286,-99.000,.579
20071006,-99.000,442.289,-99.000,47.264,-99.000,27.353,52.700,7.323,-99.000,3.298,-99.000,11.299,-99.000,2.192,-99.000,1.563,-99.000,.315,-99.000,1.961,-99.000,.271
20071007,-99.000,419.344,-99.000,93.127,-99.000,36.443,50.600,103.712,-99.000,39.348,-99.000,59.482,-99.000,37.552,-99.000,69.661,-99.000,25.435,-99.000,50.758,-99.000,19.147
20071008,-99.000,576.760,-99.000,346.953,-99.000,70.683,63.400,210.296,-99.000,96.019,-99.000,96.832,-99.000,69.522,-99.000,272.775,-99.000,83.100,-99.000,95.747,-99.000,30.847
20071009,-99.000,904.204,-99.000,435.111,-99.000,96.170,154.000,208.209,-99.000,96.385,-99.000,96.193,-99.000,62.982,-99.000,152.366,-99.000,42.280,-99.000,80.871,-99.000,25.416
20071010,-99.000,1177.336,-99.000,361.174,-99.000,100.355,167.000,171.626,-99.000,75.187,-99.000,84.776,-99.000,50.532,-99.000,66.136,-99.000,17.796,-99.000,58.397,-99.000,19.518
20071011,-99.000,1259.442,-99.000,287.246,-99.000,96.537,150.000,134.868,-99.000,56.310,-99.000,72.583,-99.000,40.746,-99.000,44.466,-99.000,15.076,-99.000,42.931,-99.000,15.337
20071012,-99.000,1189.881,-99.000,218.936,-99.000,84.878,130.000,104.404,-99.000,40.273,-99.000,61.783,-99.000,31.700,-99.000,23.777,-99.000,7.150,-99.000,29.397,-99.000,11.476
20071013,-99.000,1050.178,-99.000,161.372,-99.000,69.345,116.000,80.924,-99.000,28.058,-99.000,52.583,-99.000,24.588,-99.000,12.032,-99.000,2.837,-99.000,19.313,-99.000,8.479
20071014,-99.000,894.883,-99.000,116.263,-99.000,53.503,105.000,61.990,-99.000,18.859,-99.000,44.574,-99.000,18.679,-99.000,6.331,-99.000,1.281,-99.000,12.056,-99.000,6.110
20071015,-99.000,749.709,-99.000,83.019,-99.000,39.754,92.600,46.765,-99.000,12.166,-99.000,37.642,-99.000,13.857,-99.000,3.580,-99.000,.665,-99.000,6.905,-99.000,4.241
20071016,-99.000,623.526,-99.000,59.367,-99.000,29.020,81.800,34.495,-99.000,7.555,-99.000,31.604,-99.000,9.979,-99.000,2.191,-99.000,.395,-99.000,3.725,-99.000,2.780
20071017,-99.000,517.347,-99.000,42.789,-99.000,21.097,71.700,24.583,-99.000,4.627,-99.000,26.255,-99.000,6.879,-99.000,1.447,-99.000,.266,-99.000,2.025,-99.000,1.645
20071018,-99.000,432.000,-99.000,31.511,-99.000,15.699,62.200,18.046,-99.000,3.331,-99.000,23.339,-99.000,4.868,-99.000,1.025,-99.000,.201,-99.000,2.138,-99.000,1.024
20071019,-99.000,364.403,-99.000,25.066,-99.000,12.975,59.800,17.132,-99.000,3.068,-99.000,22.161,-99.000,4.283,-99.000,.776,-99.000,.166,-99.000,2.761,-99.000,1.087
20071020,-99.000,313.021,-99.000,22.110,-99.000,11.485,57.500,42.504,-99.000,3.922,-99.000,29.077,-99.000,5.938,-99.000,4.047,-99.000,.148,-99.000,3.712,-99.000,2.299
20071021,-99.000,280.788,-99.000,27.861,-99.000,12.402,56.300,82.841,-99.000,6.679,-99.000,39.114,-99.000,9.538,-99.000,35.904,-99.000,10.787,-99.000,7.344,-99.000,4.231
20071022,-99.000,271.005,-99.000,89.057,-99.000,29.441,55.100,90.834,-99.000,14.484,-99.000,38.601,-99.000,14.457,-99.000,91.693,-99.000,31.639,-99.000,17.893,-99.000,6.170
20071023,-99.000,281.276,-99.000,153.606,-99.000,56.493,52.200,78.499,-99.000,19.152,-99.000,33.957,-99.000,13.911,-99.000,58.952,-99.000,17.682,-99.000,18.859,-99.000,5.309
20071024,-99.000,301.949,-99.000,164.360,-99.000,72.275,51.000,61.883,-99.000,17.731,-99.000,28.482,-99.000,10.929,-99.000,27.461,-99.000,6.490,-99.000,14.638,-99.000,3.800
20071025,-99.000,335.246,-99.000,285.646,-99.000,142.736,50.100,67.296,-99.000,33.475,-99.000,32.911,-99.000,18.792,-99.000,83.661,-99.000,35.772,-99.000,38.892,-99.000,8.077
20071026,-99.000,389.962,-99.000,359.007,-99.000,194.174,50.100,64.657,-99.000,40.246,-99.000,31.872,-99.000,18.902,-99.000,59.631,-99.000,21.412,-99.000,38.570,-99.000,7.381
20071027,-99.000,464.962,-99.000,332.016,-99.000,190.760,48.600,56.521,-99.000,34.953,-99.000,29.374,-99.000,15.594,-99.000,29.317,-99.000,8.916,-99.000,29.128,-99.000,5.652
20071028,-99.000,531.021,-99.000,261.835,-99.000,157.366,48.600,46.114,-99.000,26.136,-99.000,26.102,-99.000,11.953,-99.000,13.779,-99.000,3.281,-99.000,19.919,-99.000,4.075
20071029,-99.000,557.646,-99.000,192.533,-99.000,119.678,48.400,35.955,-99.000,18.336,-99.000,22.515,-99.000,8.888,-99.000,6.899,-99.000,1.412,-99.000,13.058,-99.000,2.845
20071030,-99.000,539.019,-99.000,138.232,-99.000,87.817,47.600,27.303,-99.000,12.456,-99.000,19.101,-99.000,6.468,-99.000,3.779,-99.000,.710,-99.000,8.263,-99.000,1.916
20071031,-99.000,499.118,-99.000,99.421,-99.000,63.884,46.600,25.023,-99.000,8.402,-99.000,21.266,-99.000,4.804,-99.000,2.266,-99.000,.413,-99.000,5.221,-99.000,1.313
20071101,-99.000,455.119,-99.000,72.146,-99.000,46.459,44.600,26.281,-99.000,5.667,-99.000,25.436,-99.000,3.645,-99.000,1.476,-99.000,.274,-99.000,3.236,-99.000,.914
20071102,-99.000,411.411,-99.000,52.794,-99.000,33.831,43.300,24.919,-99.000,3.840,-99.000,25.187,-99.000,2.754,-99.000,1.037,-99.000,.204,-99.000,1.984,-99.000,.632
20071103,-99.000,367.058,-99.000,38.821,-99.000,24.634,42.400,21.078,-99.000,2.642,-99.000,22.606,-99.000,1.897,-99.000,.780,-99.000,.168,-99.000,1.270,-99.000,.327
20071104,-99.000,322.483,-99.000,28.652,-99.000,17.965,38.900,16.622,-99.000,1.858,-99.000,19.406,-99.000,1.239,-99.000,.625,-99.000,.149,-99.000,.855,-99.000,.181
20071105,-99.000,279.843,-99.000,21.394,-99.000,13.323,35.700,12.566,-99.000,1.341,-99.000,16.336,-99.000,.768,-99.000,.529,-99.000,.139,-99.000,.602,-99.000,.110
20071106,-99.000,241.168,-99.000,16.219,-99.000,10.044,33.500,9.153,-99.000,.995,-99.000,13.566,-99.000,.492,-99.000,.470,-99.000,.135,-99.000,.443,-99.000,.074
20071107,-99.000,207.501,-99.000,12.508,-99.000,7.716,31.500,6.513,-99.000,.758,-99.000,11.251,-99.000,.333,-99.000,.434,-99.000,.133,-99.000,.339,-99.000,.055
20071108,-99.000,178.957,-99.000,9.862,-99.000,6.051,30.200,4.611,-99.000,.592,-99.000,9.356,-99.000,.238,-99.000,.412,-99.000,.132,-99.000,.269,-99.000,.045
20071109,-99.000,155.088,-99.000,7.946,-99.000,4.844,28.200,3.265,-99.000,.473,-99.000,7.737,-99.000,.179,-99.000,.400,-99.000,.131,-99.000,.221,-99.000,.040
20071110,-99.000,135.248,-99.000,6.524,-99.000,3.953,27.000,2.341,-99.000,.387,-99.000,6.409,-99.000,.141,-99.000,.394,-99.000,.131,-99.000,.187,-99.000,.037
20071111,-99.000,118.784,-99.000,5.445,-99.000,3.280,24.600,1.677,-99.000,.323,-99.000,5.274,-99.000,.114,-99.000,.390,-99.000,.131,-99.000,.163,-99.000,.035
20071112,-99.000,105.079,-99.000,4.615,-99.000,2.762,20.800,1.209,-99.000,.275,-99.000,4.342,-99.000,.097,-99.000,.389,-99.000,.131,-99.000,.145,-99.000,.035
20071113,-99.000,93.710,-99.000,3.965,-99.000,2.356,18.600,.890,-99.000,.238,-99.000,3.567,-99.000,.087,-99.000,.388,-99.000,.131,-99.000,.132,-99.000,.034
20071114,-99.000,84.168,-99.000,3.452,-99.000,2.035,16.700,.674,-99.000,.210,-99.000,2.923,-99.000,.081,-99.000,.388,-99.000,.131,-99.000,.123,-99.000,.034
20071115,-99.000,76.110,-99.000,3.043,-99.000,1.777,15.600,.527,-99.000,.188,-99.000,2.388,-99.000,.078,-99.000,.388,-99.000,.131,-99.000,.117,-99.000,.034
20071116,-99.000,69.267,-99.000,2.716,-99.000,1.568,14.600,.426,-99.000,.171,-99.000,1.936,-99.000,.076,-99.000,.388,-99.000,.131,-99.000,.112,-99.000,.034
20071117,-99.000,63.433,-99.000,2.454,-99.000,1.397,13.500,.355,-99.000,.157,-99.000,1.559,-99.000,.075,-99.000,.388,-99.000,.137,-99.000,.109,-99.000,.034
20071118,-99.000,58.436,-99.000,2.243,-99.000,1.257,12.500,.304,-99.000,.147,-99.000,1.250,-99.000,.074,-99.000,.392,-99.000,.146,-99.000,.107,-99.000,.034
20071119,-99.000,54.129,-99.000,2.071,-99.000,1.141,11.400,.267,-99.000,.139,-99.000,1.002,-99.000,.074,-99.000,.397,-99.000,.155,-99.000,.105,-99.000,.034
20071120,-99.000,50.396,-99.000,1.932,-99.000,1.044,11.100,.241,-99.000,.133,-99.000,.806,-99.000,.074,-99.000,.405,-99.000,.163,-99.000,.104,-99.000,.034
20071121,-99.000,47.137,-99.000,1.818,-99.000,.964,10.800,.222,-99.000,.128,-99.000,.653,-99.000,.074,-99.000,.413,-99.000,.169,-99.000,.104,-99.000,.034
20071122,-99.000,44.271,-99.000,1.725,-99.000,.898,10.600,.208,-99.000,.125,-99.000,.533,-99.000,.074,-99.000,.422,-99.000,.174,-99.000,.104,-99.000,.034
20071123,-99.000,41.732,-99.000,1.649,-99.000,.844,10.300,.198,-99.000,.123,-99.000,.438,-99.000,.074,-99.000,.427,-99.000,.166,-99.000,.103,-99.000,.034
20071124,-99.000,39.460,-99.000,1.586,-99.000,.799,9.990,.191,-99.000,.121,-99.000,.361,-99.000,.074,-99.000,.429,-99.000,.158,-99.000,.103,-99.000,.034
20071125,-99.000,37.411,-99.000,1.536,-99.000,.763,9.710,.187,-99.000,.120,-99.000,.298,-99.000,.074,-99.000,.427,-99.000,.157,-99.000,.103,-99.000,.034
20071126,-99.000,35.558,-99.000,1.496,-99.000,.735,9.430,.183,-99.000,.119,-99.000,.246,-99.000,.074,-99.000,.431,-99.000,.159,-99.000,.108,-99.000,.034
20071127,-99.000,33.881,-99.000,1.468,-99.000,.715,9.150,.181,-99.000,.119,-99.000,.203,-99.000,.074,-99.000,.436,-99.000,.162,-99.000,.122,-99.000,.034
20071128,-99.000,32.359,-99.000,1.456,-99.000,.705,8.870,.179,-99.000,.120,-99.000,.168,-99.000,.074,-99.000,.441,-99.000,.167,-99.000,.143,-99.000,.034
20071129,-99.000,30.971,-99.000,1.463,-99.000,.706,8.580,.178,-99.000,.123,-99.000,.140,-99.000,.074,-99.000,.447,-99.000,.171,-99.000,.168,-99.000,.034
20071130,-99.000,29.702,-99.000,1.493,-99.000,.723,8.300,.178,-99.000,.132,-99.000,.119,-99.000,.074,-99.000,.452,-99.000,.175,-99.000,.194,-99.000,.034
20071201,-99.000,28.536,-99.000,1.550,-99.000,.755,8.020,.177,-99.000,.148,-99.000,.103,-99.000,.077,-99.000,.457,-99.000,.177,-99.000,.219,-99.000,.038
20071202,-99.000,27.460,-99.000,1.626,-99.000,.801,7.740,.177,-99.000,.171,-99.000,.091,-99.000,.078,-99.000,.461,-99.000,.179,-99.000,.242,-99.000,.037
20071203,-99.000,26.463,-99.000,1.717,-99.000,.857,7.460,.177,-99.000,.200,-99.000,.083,-99.000,.079,-99.000,.466,-99.000,.180,-99.000,.263,-99.000,.037
20071204,-99.000,25.537,-99.000,1.817,-99.000,.920,7.180,.177,-99.000,.224,-99.000,.076,-99.000,.079,-99.000,.469,-99.000,.180,-99.000,.277,-99.000,.037
20071205,-99.000,24.673,-99.000,1.914,-99.000,.976,6.890,.177,-99.000,.247,-99.000,.072,-99.000,.078,-99.000,.472,-99.000,.180,-99.000,.291,-99.000,.036
20071206,-99.000,23.863,-99.000,2.001,-99.000,1.028,6.610,.177,-99.000,.266,-99.000,.068,-99.000,.078,-99.000,.473,-99.000,.180,-99.000,.303,-99.000,.035
20071207,-99.000,23.101,-99.000,2.081,-99.000,1.080,6.330,.177,-99.000,.284,-99.000,.066,-99.000,.077,-99.000,.473,-99.000,.180,-99.000,.312,-99.000,.035
20071208,-99.000,22.383,-99.000,2.149,-99.000,1.131,6.050,.177,-99.000,.299,-99.000,.064,-99.000,.077,-99.000,.473,-99.000,.180,-99.000,.319,-99.000,.035
20071209,-99.000,21.707,-99.000,2.210,-99.000,1.180,5.770,.177,-99.000,.311,-99.000,.063,-99.000,.076,-99.000,.472,-99.000,.180,-99.000,.323,-99.000,.034
20071210,-99.000,21.070,-99.000,2.276,-99.000,1.230,5.490,.177,-99.000,.321,-99.000,.063,-99.000,.075,-99.000,.472,-99.000,.180,-99.000,.326,-99.000,.034
20071211,-99.000,20.472,-99.000,2.342,-99.000,1.277,5.200,.177,-99.000,.329,-99.000,.062,-99.000,.075,-99.000,.472,-99.000,.180,-99.000,.329,-99.000,.034
20071212,-99.000,19.912,-99.000,2.407,-99.000,1.319,4.920,.177,-99.000,.337,-99.000,.062,-99.000,.078,-99.000,.474,-99.000,.180,-99.000,.331,-99.000,.038
20071213,-99.000,19.387,-99.000,2.467,-99.000,1.354,4.640,.177,-99.000,.345,-99.000,.061,-99.000,.085,-99.000,.477,-99.000,.180,-99.000,.333,-99.000,.043
20071214,-99.000,18.893,-99.000,2.520,-99.000,1.382,4.360,.177,-99.000,.353,-99.000,.061,-99.000,.096,-99.000,.482,-99.000,.180,-99.000,.335,-99.000,.051
20071215,-99.000,18.429,-99.000,2.565,-99.000,1.404,4.080,.177,-99.000,.360,-99.000,.061,-99.000,.112,-99.000,.487,-99.000,.180,-99.000,.335,-99.000,.060
20071216,-99.000,17.993,-99.000,2.603,-99.000,1.420,3.800,.177,-99.000,.365,-99.000,.061,-99.000,.131,-99.000,.494,-99.000,.180,-99.000,.336,-99.000,.068
20071217,-99.000,17.583,-99.000,2.633,-99.000,1.431,3.510,.177,-99.000,.369,-99.000,.061,-99.000,.151,-99.000,.502,-99.000,.180,-99.000,.337,-99.000,.076
20071218,-99.000,17.197,-99.000,2.658,-99.000,1.440,3.230,.177,-99.000,.372,-99.000,.061,-99.000,.171,-99.000,.510,-99.000,.180,-99.000,.337,-99.000,.082
20071219,-99.000,16.833,-99.000,2.677,-99.000,1.446,2.950,.177,-99.000,.375,-99.000,.061,-99.000,.189,-99.000,.517,-99.000,.180,-99.000,.337,-99.000,.086
20071220,-99.000,16.494,-99.000,2.693,-99.000,1.451,2.900,.177,-99.000,.376,-99.000,.061,-99.000,.203,-99.000,.521,-99.000,.180,-99.000,.337,-99.000,.089
20071221,-99.000,16.179,-99.000,2.708,-99.000,1.456,2.840,.177,-99.000,.377,-99.000,.061,-99.000,.215,-99.000,.524,-99.000,.180,-99.000,.337,-99.000,.092
20071222,-99.000,15.891,-99.000,2.722,-99.000,1.462,2.790,.177,-99.000,.378,-99.000,.061,-99.000,.224,-99.000,.525,-99.000,.180,-99.000,.337,-99.000,.094
20071223,-99.000,15.630,-99.000,2.737,-99.000,1.472,2.730,.177,-99.000,.378,-99.000,.061,-99.000,.231,-99.000,.526,-99.000,.180,-99.000,.337,-99.000,.095
20071224,-99.000,15.397,-99.000,2.755,-99.000,1.485,2.680,.177,-99.000,.379,-99.000,.061,-99.000,.237,-99.000,.526,-99.000,.180,-99.000,.337,-99.000,.096
20071225,-99.000,15.191,-99.000,2.776,-99.000,1.501,2.620,.177,-99.000,.379,-99.000,.061,-99.000,.241,-99.000,.526,-99.000,.180,-99.000,.337,-99.000,.097
20071226,-99.000,15.010,-99.000,2.799,-99.000,1.519,2.570,.177,-99.000,.379,-99.000,.061,-99.000,.244,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.098
20071227,-99.000,14.852,-99.000,2.824,-99.000,1.538,2.510,.177,-99.000,.379,-99.000,.061,-99.000,.247,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.098
20071228,-99.000,14.714,-99.000,2.848,-99.000,1.555,2.460,.177,-99.000,.379,-99.000,.061,-99.000,.249,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.099
20071229,-99.000,14.588,-99.000,2.870,-99.000,1.569,2.400,.177,-99.000,.379,-99.000,.061,-99.000,.250,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.099
20071230,-99.000,14.469,-99.000,2.889,-99.000,1.581,2.350,.177,-99.000,.379,-99.000,.061,-99.000,.252,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.099
20071231,-99.000,14.346,-99.000,2.905,-99.000,1.590,2.260,.177,-99.000,.379,-99.000,.061,-99.000,.253,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.099
20080101,-99.000,14.224,-99.000,2.918,-99.000,1.596,2.160,.177,-99.000,.379,-99.000,.061,-99.000,.253,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.099
20080102,-99.000,14.100,-99.000,2.927,-99.000,1.601,2.070,.177,-99.000,.380,-99.000,.061,-99.000,.254,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
20080103,-99.000,13.975,-99.000,2.934,-99.000,1.605,1.980,.177,-99.000,.380,-99.000,.061,-99.000,.255,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
20080104,-99.000,13.846,-99.000,2.939,-99.000,1.608,1.880,.179,-99.000,.380,-99.000,.061,-99.000,.255,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
20080105,-99.000,13.715,-99.000,2.943,-99.000,1.610,1.790,.183,-99.000,.380,-99.000,.061,-99.000,.255,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
20080106,-99.000,13.581,-99.000,2.946,-99.000,1.612,1.690,.189,-99.000,.380,-99.000,.061,-99.000,.256,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
20080107,-99.000,13.446,-99.000,2.948,-99.000,1.613,1.600,.194,-99.000,.380,-99.000,.061,-99.000,.256,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
20080108,-99.000,13.311,-99.000,2.950,-99.000,1.614,1.570,.200,-99.000,.380,-99.000,.061,-99.000,.256,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
20080109,-99.000,13.176,-99.000,2.951,-99.000,1.614,1.540,.207,-99.000,.380,-99.000,.061,-99.000,.256,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
20080110,-99.000,13.043,-99.000,2.952,-99.000,1.615,1.510,.216,-99.000,.380,-99.000,.061,-99.000,.257,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
20080111,-99.000,12.912,-99.000,2.953,-99.000,1.615,1.480,.227,-99.000,.380,-99.000,.061,-99.000,.257,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
20080112,-99.000,12.784,-99.000,2.953,-99.000,1.615,1.440,.241,-99.000,.380,-99.000,.061,-99.000,.257,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
20080113,-99.000,12.656,-99.000,2.954,-99.000,1.616,1.410,.257,-99.000,.380,-99.000,.061,-99.000,.257,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
20080114,-99.000,12.530,-99.000,2.954,-99.000,1.616,1.380,.274,-99.000,.380,-99.000,.061,-99.000,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
20080115,-99.000,12.408,-99.000,2.955,-99.000,1.616,1.350,.292,-99.000,.380,-99.000,.061,-99.000,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
20080116,-99.000,12.288,-99.000,2.955,-99.000,1.616,1.320,.309,-99.000,.380,-99.000,.061,-99.000,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
20080117,-99.000,12.170,-99.000,2.955,-99.000,1.616,1.290,.326,-99.000,.380,-99.000,.061,-99.000,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
20080118,-99.000,12.054,-99.000,2.955,-99.000,1.616,1.260,.341,-99.000,.380,-99.000,.061,-99.000,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
20080119,-99.000,11.939,-99.000,2.955,-99.000,1.616,1.230,.354,-99.000,.380,-99.000,.061,-99.000,.257,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
20080120,-99.000,11.824,-99.000,2.955,-99.000,1.616,1.200,.365,-99.000,.380,-99.000,.061,-99.000,.257,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
20080121,-99.000,11.706,-99.000,2.955,-99.000,1.616,1.170,.368,-99.000,.380,-99.000,.061,-99.000,.257,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
20080122,-99.000,11.585,-99.000,2.955,-99.000,1.616,1.130,.361,-99.000,.380,-99.000,.061,-99.000,.257,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
20080123,-99.000,11.466,-99.000,2.956,-99.000,1.616,1.100,.346,-99.000,.380,-99.000,.061,-99.000,.257,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
